,AMZN-USD,ARKF-USD,ARKG-USD,ARKK-USD,ARKQ-USD,ARKW-USD,ARKX-USD,BABA-USD,BCH-USD,BCO-USD,BTC-USD,BYDDF-USD,COIN-USD,CQQQ-USD,DFI-USD,DIS-USD,DOGE-USD,EEM-USD,ETH-USD,EUR-USD,FB-USD,GLD-USD,GLO-USD,GME-USD,GOOGL-USD,INTC-USD,KRBN-USD,LTC-USD,LZAGY-USD,MA-USD,MARA-USD,MCHI-USD,MIN1000,MIN200,MIN350,MIN500,MSFT-USD,MSTR-USD,NFLX-USD,NLLSF-USD,NSRGY-USD,NTDOF-USD,NVDA-USD,OTGLY-USD,PATH-USD,PDBC-USD,PLTR-USD,PYPL-USD,QQQ-USD,RBLX-USD,RIOT-USD,SEDG-USD,SGD-USD,SI-USD,SLV-USD,SNAP-USD,SOXL-USD,SOXS-USD,SOXX-USD,SPY-USD,SQ-USD,SQNXF-USD,SQQQ-USD,TCEHY-USD,TLRY-USD,TLT-USD,TQQQ-USD,TSLA-USD,TTWO-USD,TWTR-USD,U-USD,UBER-USD,URTH-USD,USDC-USD,USDT-USD,V-USD,VNQ-USD,VOO-USD,XAG-USD,XAU-USD,XCU-USD,nbLiquidation,nbLoans,nbVaults,sumBTC,sumDFI,sumLoanDUSD,sumInterest,sumLoanTSLA,sumUSDC,sumUSDT,AAPL-USD,AMD-USD,sumLoanAAPL,sumLoanARKK,sumLoanBABA,sumLoanGLD,sumLoanGME,sumLoanGOOGL,sumLoanPDBC,sumLoanPLTR,sumLoanQQQ,sumLoanSLV,sumLoanSPY,sumLoanTLT,sumLoanURTH,sumLoanVNQ,burnedAuction,burnedPayback,MIN150,MIN175,sumDUSD,sumLoanLiquidationAAPL,sumLoanLiquidationARKK,sumLoanLiquidationBABA,sumLoanLiquidationDUSD,sumLoanLiquidationGLD,sumLoanLiquidationGME,sumLoanLiquidationGOOGL,sumLoanLiquidationPDBC,sumLoanLiquidationPLTR,sumLoanLiquidationQQQ,sumLoanLiquidationSLV,sumLoanLiquidationSPY,sumLoanLiquidationTLT,sumLoanLiquidationTSLA,sumLoanLiquidationURTH,sumLoanLiquidationVNQ,sumLoanAMZN,sumLoanLiquidationAMZN,sumLoanCOIN,sumLoanEEM,sumLoanLiquidationCOIN,sumLoanLiquidationEEM,sumLoanLiquidationNVDA,sumLoanNVDA,burnedDFIPayback,dexfeetokens,dfipaybacktokens,sumLoanFB,sumLoanLiquidationFB,sumLoanLiquidationMSFT,sumLoanLiquidationNFLX,sumLoanLiquidationVOO,sumLoanMSFT,sumLoanNFLX,sumLoanVOO
2021-11-28 21:01:33.756629,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,552.79865836,73.362,54981.40194797,38.63,303.19168333,66.58,2.91509428,148.11,0.20004438,48.7,4142.36266522,1.130185,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,191.64934382,79.79,324.17,49.2,65.98,0.0,117.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72840434,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99975768,1.00004281,197.65,108.0,422.14,23.09995,1790.6245,4.26946,0.0,97.0,124.0,3.190634089999999,522757.3699507101,390595.37033995,104.19137072999996,63.8885367,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28 22:01:25.796254,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,559.05297385,73.362,55908.56082647,38.63,303.19168333,66.58,2.96177664,148.11,0.20374815,48.7,4206.24900945,1.1301,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,196.5811869,79.79,324.17,49.2,65.98,0.0,118.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72895637,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,1.00530672,1.00574778,197.65,108.0,422.14,23.09995,1790.6245,4.26946,0.0,99.0,125.0,3.2086340899999994,527574.26995071,392698.1621391601,105.18186718000004,63.8886279,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28 23:01:37.395946,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,561.23412181,73.362,56264.75562668,38.63,303.19168333,66.58,2.97485277,148.11,0.20394521,48.7,4240.31838378,1.13029333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,195.64391937,79.79,324.17,49.2,65.98,0.0,118.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72855269,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99967112,1.0006742,197.65,108.0,422.14,23.06895,1790.6245,4.26946,0.0,99.0,125.0,3.2086340899999994,539949.78420651,393224.17063807,106.29738242,63.8887305,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 00:03:57.907192,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,567.41108372,73.362,57189.37685926,38.63,303.19168333,66.58,3.02021928,148.11,0.20706531,48.7,4292.15462175,1.12910333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,198.67188258,79.79,324.17,49.2,65.98,0.0,119.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72970557,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99998398,0.99990759,197.65,108.0,422.14,23.264825,1793.30675,4.31375,0.0,99.0,126.0,3.40063409,544210.78420651,401623.2733516801,107.40948549,63.88883158000001,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 01:02:08.380077,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,568.8542166,73.362,57671.14024965,38.63,303.19168333,66.58,3.04467548,148.11,0.20759524,48.7,4341.90641636,1.12897667,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,200.3657306,79.79,324.17,49.2,65.98,0.0,119.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72997391,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,1.0004844,1.00082234,197.65,108.0,422.14,23.291725,1793.14675,4.32574,0.0,99.0,126.0,3.40063409,544717.8842065099,402124.2368729602,108.47663887999998,63.88892734,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 02:02:22.387279,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,568.57905597,75.546,57634.81765394,38.63,303.19168333,66.58,3.03627374,148.11,0.20690347,48.7,4335.48062843,1.12842333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,201.32576234,79.79,324.17,49.2,65.98,0.0,120.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72996022,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,1.00070657,1.00015616,197.65,108.0,422.14,23.400795,1794.44625,4.33773,0.0,100.0,127.0,3.40075214,544718.94420651,402225.07053586014,109.39995178000002,63.88901017999999,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 03:01:50.309557,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,567.14160646,75.997,57461.53252307,38.63,303.19168333,66.58,3.02951907,148.11,0.20538423,48.7,4321.64445061,1.12790333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,200.08535319,79.79,324.17,49.2,65.98,0.0,120.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73019255,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99982628,1.00040031,197.65,108.0,422.14,23.418475,1794.98325,4.34923,0.0,101.0,127.0,3.425732139999999,546019.84420651,404628.39231962,110.30974059,63.88909149999999,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 04:01:35.493836,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,564.32088291,75.612,57361.86752416,38.63,303.19168333,66.58,3.022379,148.11,0.20555956,48.7,4307.18811147,1.12791,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,199.41910939,79.79,324.17,49.2,65.98,0.0,120.0,4.0,3.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.729918,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99959642,0.99992185,197.65,108.0,422.14,23.4216,1794.59875,4.33625,0.0,101.0,127.0,3.425732139999999,546419.84420651,404629.39273332007,111.41707632,63.8891903,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 05:01:45.978010,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,564.99968644,74.918,57336.86119688,38.63,303.19168333,66.58,3.02474539,148.11,0.20540579,48.7,4335.62538147,1.12757667,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,199.36860196,79.79,324.17,49.2,65.98,0.0,121.0,4.0,3.0,329.68,663.0,665.64,1.975,130.4099,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72973237,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99928909,1.00015929,197.65,108.0,422.14,23.378525,1792.95525,4.32477,0.0,101.0,128.0,3.425732139999999,546432.1542065099,404642.3700836501,112.49888123000004,63.88928682,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 06:02:15.848991,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,564.85045725,75.047,57406.02507018,38.63,303.19168333,66.58,3.02347176,148.11,0.2055643,48.7,4329.92646132,1.12795333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,199.66567906,79.79,324.17,49.2,65.98,0.0,126.0,4.0,4.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.730201,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,1.00038987,1.00044138,197.65,108.0,422.14,23.407325,1795.67975,4.34575,0.0,102.0,134.0,3.425732139999999,546552.1542065099,404663.2320191298,113.45293412,63.88937194,88490.76522249001,29576.0001,156.94001666,154.79166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 07:02:24.495086,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,565.32063786,75.326,57452.34918057,38.63,303.19168333,66.58,3.02430692,148.11,0.20658921,48.7,4337.10223135,1.12793,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,199.51484139,79.79,324.17,49.2,65.98,0.0,132.0,4.0,4.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.72984915,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99968713,1.00001213,197.65,108.0,422.14,23.3917,1796.06675,4.33177,0.0,103.0,140.0,3.425732139999999,548142.1542065099,405773.20271632,114.52726344,63.8894677,89106.45208234,29576.0001,156.94001666,154.79166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 08:02:06.613472,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,565.72179981,75.575,57557.43495393,38.63,303.19168333,66.58,3.03811742,148.11,0.20725626,48.7,4346.18438894,1.12668333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,200.0110016,79.79,324.17,49.2,65.98,2.0,168.0,8.0,6.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73022943,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99974873,0.99993258,197.65,108.0,422.14,23.383475,1795.40175,4.32229,0.0,132.0,184.0,3.491079299999999,576740.7711745398,420175.34437021,114.10985172000008,64.97854616,91088.45208234,29586.0001,156.94001666,154.79166667,0.62900069,1.00000072,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.00000019,0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 09:01:36.260500,3506.26,47.49,64.61,107.12,82.43,141.63,19.47,133.35,563.38491913,75.379,57324.77538957,38.63,303.19168333,66.58,3.03738234,148.11,0.20607291,48.7,4323.34696308,1.12736333,333.14333333,166.85,11.96,205.68,2844.05,48.78,46.87,197.98442264,79.79,324.17,49.2,65.98,3.0,216.0,14.0,9.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73057083,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.3999,6.46,59.31,10.57,150.53,160.84,1082.20668333,169.66,47.04,179.89,40.52,132.0,0.99956805,0.99971719,197.65,108.0,422.14,23.37169,1797.91975,4.3223,0.0,161.0,242.0,4.04389661,737343.20217454,495425.22542660014,115.08028519,65.87862623999997,89239.46736151,30112.1001,156.94001666,154.79166667,0.62900173,1.00000175,0.0,0.5,0.05,0.0,0.0,0.0,0.0,1.20000123,2.01000309,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 10:01:36.817731,3515.85,47.49,64.61,107.12,82.43,141.63,19.47,133.35,559.66059594,75.555,56820.27419024,38.63,306.63666667,66.58,3.00542462,148.11,0.20364739,48.7,4296.42078166,1.12864666,333.99333333,166.85,11.96,205.68,2852.34666667,48.78,46.87,196.75852956,79.79,324.17,49.2,65.98,3.0,231.0,19.0,15.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73085437,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.39995,6.46,59.31,10.57,150.53,160.84,1088.91666667,169.66,47.18666667,179.89,40.52,132.0,0.99782074,0.99667142,197.65,108.0,422.14,23.346205,1799.01975,4.34977,0.0,186.0,268.0,4.124043049999999,747186.9521745399,506385.16632359,115.48049147,65.90370033999997,96710.95997151,31542.1001,157.37333333,155.31666666,0.62900268,1.0000027,0.0,0.50852,0.05,0.0,0.0,5.00000292,1.00000095,1.20000218,2.97500594,0.0,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 11:01:58.148959,3515.9,47.49,64.61,107.12,82.43,141.63,19.47,133.35,568.07919358,75.794,57243.32541148,38.63,306.54666667,66.58,3.03382057,148.11,0.20511763,48.7,4328.45339639,1.12838333,334.41666667,166.85,11.96,205.68,2853.39166667,48.78,46.87,197.51726206,79.79,324.17,49.2,65.98,4.0,256.0,20.0,15.0,329.68,663.0,665.64,1.975,130.4099,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.7307496,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.3999,6.46,59.31,10.57,150.53,160.84,1089.28,169.66,47.20666667,179.89,40.52,132.0,0.99972944,1.00038287,197.65,108.0,422.14,23.319725,1796.16125,4.34678,0.0,200.0,295.0,4.037177049999999,771885.3655557699,523139.24092806,116.73029692000004,66.58642027999998,98204.11452578,31550.8001,157.59333333,155.74833333,0.62900414,1.00000416,0.0,1.50852109,0.09,0.0,0.0,5.00000872,1.00000241,101.20001145,4.765012209999999,0.0,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 12:01:55.796146,3513.73666667,47.49,64.61,107.12,82.43,141.63,19.47,133.35,568.5435783,75.793,57070.45774988,38.63,306.19333333,66.58,3.02883819,148.11,0.20456389,48.7,4310.82103879,1.12917667,334.36666667,166.85,11.96,205.68,2853.06666667,48.78,46.87,197.29988771,79.79,324.17,49.2,65.98,6.0,272.0,24.0,17.0,329.68,663.0,665.64,1.975,130.40995,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73101925,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.3999,6.46,59.31,10.57,150.53,160.84,1088.07,169.66,47.19666667,179.89,40.52,132.0,0.99981344,0.99984463,197.65,108.0,422.14,23.246975,1794.09675,4.34479,0.0,223.0,319.0,4.146907049999999,805464.7055657699,572771.3433167799,117.91716223000005,70.60650686999999,98210.11452578,31550.8001,157.55166667,155.64,0.62900519,1.00000521,0.0,10.51853949,1.54000011,0.0,0.0,5.00001296,1.00000346,201.20031925,8.78502344,0.0,0.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 13:01:42.952977,3511.71833333,47.49,64.61,107.12,82.43,141.63,19.47,133.35,568.61968098,75.878,56953.73982243,38.63,305.19666667,66.58,3.02306261,148.11,0.20463083,48.7,4313.18486312,1.12847667,334.30166666,166.85,11.96,205.68,2851.04333333,48.78,46.87,197.70285389,79.79,324.17,49.2,65.98,5.0,286.0,23.0,18.0,329.68,663.0,665.64,1.975,130.4099,435.49,315.03,11.1,49.67,20.87,21.03,187.79,391.2,122.65,34.92,341.44,0.73057664,201.66,21.37,49.76,61.37,4.25,518.74,458.97,212.08,53.3999,6.46,59.31,10.57,150.53,160.84,1088.30666667,169.66,47.18166667,179.89,40.52,132.0,0.99962267,1.0001015,197.65,108.0,422.14,23.26235,1793.79575,4.34679,0.0,261.0,332.0,4.36100258,822300.2655657699,587867.4802494398,116.27210399000003,72.05661285999999,98240.1156291,32651.52679252,157.53,155.68,0.7440064399999999,1.11000646,0.1,10.92356199,0.64000021,0.1,0.1,5.10001796,2.10200487,204.79079567,9.31503969,0.1,0.37,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 14:02:01.581978,3515.835,47.49,64.61,107.12,82.43,141.63,19.47,133.35,574.16029335,76.44,57392.8446678,38.63,305.37666667,66.58,3.04067142,148.11,0.22045307,48.7,4356.81399363,1.12671333,334.63333333,166.85,11.96,204.91,2853.42333333,48.78,46.87,202.49356077,79.79,324.17,49.2,65.98,5.0,305.0,23.0,20.0,329.68,663.0,665.64,1.975,130.4099,435.49,317.28666667,11.1,49.67,20.87,21.03,187.79,391.2,122.65,35.28,341.44,0.73030543,201.66,21.37,49.76,61.37,4.25,518.74,460.31333333,212.08,53.3999,6.40666667,59.31,10.57,150.53,160.84,1088.86333333,169.66,47.26666667,179.89,40.52,132.0,0.99957396,0.99995634,197.65,108.0,422.14,23.074725,1788.82525,4.35479,0.0,301.0,353.0,4.47559264,849623.9145657698,605161.7065641402,117.58282190000004,71.75671071999999,108149.51886997,32605.82679252,158.30875,156.2275,4.47901016,1.11000729,0.80000004,12.674697020000002,2.84000209,0.125,5.10000495,36.07545018,6.45201312,209.89123202,12.23505745,0.90000078,1.97000045,1.10000096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 15:01:57.421204,3543.20375,47.41666667,64.41,106.995,82.65666667,141.85666667,19.4647,132.26033333,570.72812885,75.833,57026.48071573,38.63,313.08875,66.0051,3.02718961,147.15,0.21499336,48.86333333,4320.14586515,1.12633667,337.37725,166.94666667,12.0,207.51625,2881.995,48.9124,47.6175,200.14099249,79.79,321.14666667,50.02,65.75333333,6.0,322.0,25.0,18.0,333.82333333,679.85333333,663.09,1.975,130.4099,435.49,321.87333333,11.175,49.22296667,21.10833333,20.85666667,184.76666667,394.69,123.21656667,34.96666667,344.28666667,0.73003973,210.31333333,21.315,49.49036667,63.43003333,4.09356667,525.25666667,461.53833333,211.82333333,53.3999,6.28166667,59.31,10.31166667,149.21333333,165.20333333,1122.20875,166.64666667,48.26245,181.67666667,39.75,132.69966667,0.99789089,0.99782415,197.245,108.345,424.57333333,23.004225,1788.69575,4.31584,0.0,326.0,371.0,4.721656830000001,875430.73772367,621381.10416841,119.35097676999996,71.45783078,108149.51886997,31213.77066032,159.2675,158.151725,7.479024470000001,1.11000867,1.8000018999999998,13.744724630000002,2.84000485,0.128,7.100019349999999,46.07556334,6.45202416,209.89177574,12.275079529999996,0.90000216,1.97000321,1.10000234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 16:01:53.245711,3547.6512625,47.07593333,63.76,106.09366667,82.16666667,140.805,19.3437,132.39833333,569.78986951,74.987,57037.49915225,38.85,310.225375,65.93,3.0171777,146.20333333,0.2144715,48.72833333,4324.73285637,1.12677667,335.52625,166.936,11.9925,205.581125,2878.9114125,48.78333333,47.5828,199.32702659,79.65,321.14,48.84833333,65.67,7.0,330.0,27.0,19.0,335.4167,677.16,662.03666667,1.9975,130.63245,445.2,320.77333333,11.279,49.09833333,20.93333333,20.83553333,185.71333333,394.71666667,123.8367,34.35,340.38333333,0.72978208,203.01666667,21.28,49.34266667,62.96,4.13,523.43,461.21333333,211.24666667,52.64995,6.28833333,58.94,10.27666667,149.645,165.03,1117.77,168.75333333,48.1537375,180.04666667,39.565,132.52833333,0.99977822,1.00023539,196.73,108.15166667,424.08333333,22.936725,1787.09575,4.31219,0.0,343.0,383.0,4.775445990000001,905308.60772367,643842.7403200298,117.02399706000004,71.04293427999998,108149.51886997,31166.22679252,158.58875,157.06625,7.579038819999999,3.11001184,1.8000043,13.744749420000002,3.84000817,0.158,8.30003464,48.07566193,6.652033690000001,209.89224657000003,12.55509871,0.90000335,2.75000677,2.1000045400000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 17:01:45.748674,3561.7175,47.40666667,64.03006667,106.61666667,82.60666667,141.47333333,19.40333333,132.196,572.63363053,75.012,57395.17971177,38.905,313.2906875,65.81833333,3.02576493,145.95333333,0.21415292,48.82493333,4397.03406067,1.12611666,336.475,166.76833333,11.96133333,206.04,2887.23875,49.18666667,47.555,201.08471445,79.07,322.73833333,49.71333333,65.705,8.0,342.0,30.0,19.0,334.95666667,676.89166667,663.16666667,1.9975,130.19245,444.2575,324.06,10.715,49.61,20.97166667,20.87873333,187.06666667,396.16,124.10666667,34.95,344.21,0.72919534,205.58336667,21.21066667,49.05333333,64.6567,4.01,528.53,462.54333333,212.2,52.64995,6.2194,59.035,10.25,149.78333333,166.71,1120.761875,169.21666667,46.785675,178.42276667,39.72833333,132.7,0.99998751,1.00019978,197.52833333,108.42,425.44666667,22.806975,1783.98325,4.33215,0.0,358.0,399.0,4.846991060000001,921183.16772367,660179.2620323695,119.12136019999998,72.64364495999997,114377.51886997,52103.22679252,159.42405,157.8825,8.09415156,3.11001561,2.50000621,14.044775870000002,3.84001195,0.168,8.3000509,48.27576741,31.65207611,209.8927371,42.58115106,0.9000045999999999,2.75001053,2.1000070500000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29 18:01:37.827182,3566.4666875,47.55,64.3,107.02,82.92,142.16333333,19.4907,132.35,579.25022531,75.248,58626.07409863,38.84,314.26,65.86333333,3.09826249,147.17333333,0.21613644,48.86333333,4442.66654902,1.12684333,336.92375,166.69,12.01166667,206.785,2892.88375,49.49166667,47.52,208.07299405,79.5,323.25333333,50.37166667,65.68666667,8.0,359.0,29.0,19.0,335.01,684.75666667,662.75333333,1.995,130.32495,444.915,324.20666667,11.05,49.76166667,20.99833333,21.025,186.46333333,396.97133333,124.64666667,35.5066,344.20666667,0.72946671,209.76223333,21.19396667,49.20873333,65.2394,3.97286667,529.915,463.80666667,212.68333333,52.64995,6.17783333,59.03,10.34,149.525,167.66333333,1125.8787375,169.53,46.636875,177.93833333,40.23,133.04,0.99968819,1.00035366,197.94166667,108.88166667,426.48666667,22.837025,1783.8735,4.32867,0.0,381.0,415.0,5.22683918,964823.07772367,677628.7898912404,120.76465686000002,76.22375521,114761.08485157,55605.37265209,159.6560875,158.31125,8.15416729,3.11001924,2.50000863,15.285167489999996,3.84001558,0.248,8.30006663,51.275875860000006,31.65214266,209.89321384,12.644209179999995,0.90000581,2.75001416,2.10000947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
